state,dates,cum_positive_cases,daily_tests,cum_tests,test_per_million,daily_tests_per_million,population,Male literacy rate %,Female literacy rate %,Average literacy rate %,area,GDP,per capita in,Female to Male ratio,Hindu,Muslim,Christian,Sikhs,Buddhist,Others,density,primary_health_centers,community_health_centers,sub_district_hospitals,district_hospitals,public_health_facilities,public_beds,rural_hospitals,rural_beds,urban_hospitals,urban_beds,Collection Site,Government Laboratory,Private Laboratory,target
Tamil Nadu,13/11/2020,754460,73486,10937407,140509.1081,944.0493819,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,756372
Tamil Nadu,14/11/2020,756372,70425,11007832,141413.8339,904.7257671,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,758191
Tamil Nadu,15/11/2020,758191,65053,11072885,142249.5474,835.7135297,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,759916
Tamil Nadu,16/11/2020,759916,63777,11136662,143068.8686,819.3211963,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,761568
Tamil Nadu,17/11/2020,761568,62415,11199077,143870.6926,801.8240505,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,763282
Tamil Nadu,18/11/2020,763282,67014,11266091,144731.5985,860.9058226,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,764989
Tamil Nadu,19/11/2020,764989,67115,11333206,145593.8018,862.2033349,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,766677
Tamil Nadu,20/11/2020,766677,68033,11401239,146467.7984,873.9965653,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,768340
Tamil Nadu,21/11/2020,768340,69190,11470429,147356.6585,888.8601466,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,769995
Tamil Nadu,22/11/2020,769995,70809,11541238,148266.3174,909.6588831,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,771619
Tamil Nadu,23/11/2020,771619,65012,11606250,149101.5042,835.1868168,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,773176
Tamil Nadu,24/11/2020,773176,67271,11673521,149965.7116,864.2074133,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,774710
Tamil Nadu,25/11/2020,774710,68082,11741603,150840.3377,874.6260515,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,776174
Tamil Nadu,26/11/2020,776174,60964,11802567,151623.5212,783.1835522,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,777616
Tamil Nadu,27/11/2020,777616,61610,11864177,152415.0037,791.4824922,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,779046
Tamil Nadu,28/11/2020,779046,66063,11930240,153263.6924,848.6886525,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,780505
Tamil Nadu,29/11/2020,780505,67145,11997385,154126.2811,862.5887346,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,781915
Tamil Nadu,30/11/2020,781915,62616,12060001,154930.6873,804.4062284,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,783319
Tamil Nadu,01/12/2020,783319,65058,12125059,155766.4651,835.777763,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,784747
Tamil Nadu,02/12/2020,784747,68854,12193913,156651.0088,884.5436701,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,786163
Tamil Nadu,03/12/2020,786163,70156,12264069,157552.2788,901.2700166,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,787554
Tamil Nadu,04/12/2020,787554,70378,12334447,158456.4008,904.1219743,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,788920
Tamil Nadu,05/12/2020,788920,70881,12405328,159366.9846,910.5838424,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,790240
Tamil Nadu,06/12/2020,790240,70765,12476093,160276.0782,909.0936302,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,791552
Tamil Nadu,07/12/2020,791552,64010,12540103,161098.3927,822.3144672,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,792788
Tamil Nadu,08/12/2020,792788,65186,12605289,161935.8148,837.422135,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,794020
Tamil Nadu,09/12/2020,794020,70262,12675551,162838.4466,902.6317621,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,795240
Tamil Nadu,10/12/2020,795240,68928,12744479,163723.9409,885.4943227,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,796475
Tamil Nadu,11/12/2020,796475,70436,12814915,164628.808,904.8670803,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,797693
Tamil Nadu,12/12/2020,797693,72122,12887037,165555.3346,926.5265428,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,798888
Tamil Nadu,13/12/2020,798888,69568,12956605,166449.0507,893.7161827,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,800029
Tamil Nadu,14/12/2020,800029,63989,13020594,167271.0954,822.0446874,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,801161
Tamil Nadu,15/12/2020,801161,66213,13086807,168121.7111,850.615651,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,802342
Tamil Nadu,16/12/2020,802342,73015,13159822,169059.7097,937.9986068,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,803516
Tamil Nadu,17/12/2020,803516,75532,13235354,170030.0433,970.3336406,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,804650
Tamil Nadu,18/12/2020,804650,75347,13310701,170998.0003,967.9570092,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,805777
Tamil Nadu,19/12/2020,805777,76348,13387049,171978.8168,980.8165121,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,806891
Tamil Nadu,20/12/2020,806891,72967,13460016,172916.1988,937.3819673,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,807962
Tamil Nadu,21/12/2020,807962,63016,13523032,173725.7437,809.5448909,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,809014
Tamil Nadu,22/12/2020,809014,65357,13588389,174565.3626,839.6189132,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,810080
Tamil Nadu,23/12/2020,810080,70911,13659300,175476.3319,910.9692421,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,811115
Tamil Nadu,24/12/2020,811115,70993,13730293,176388.3545,912.0226679,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,812142
Tamil Nadu,25/12/2020,812142,65510,13795803,177229.939,841.5844516,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,813161
Tamil Nadu,26/12/2020,813161,64441,13860244,178057.7903,827.8513761,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,814170
Tamil Nadu,27/12/2020,814170,64283,13924527,178883.612,825.8216044,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,815175
Tamil Nadu,28/12/2020,815175,63242,13987769,179696.0602,812.4482352,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,816132
Tamil Nadu,29/12/2020,816132,64768,14052537,180528.1124,832.0522327,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,817077
Tamil Nadu,30/12/2020,817077,70196,14122733,181429.8963,901.7838828,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,818014
Tamil Nadu,31/12/2020,818014,68761,14191494,182313.2452,883.3489311,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,818935
Tamil Nadu,01/01/2021,818935,67151,14258645,183175.911,862.6658145,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,819845
Tamil Nadu,02/01/2021,819845,62401,14321046,183977.5552,801.6441973,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,820712
Tamil Nadu,03/01/2021,820712,61077,14382123,184762.1905,784.6352244,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,821550
Tamil Nadu,04/01/2021,821550,60502,14442625,185539.4389,777.248397,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,822370
Tamil Nadu,05/01/2021,822370,60304,14502929,186314.1436,774.7047591,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,823181
Tamil Nadu,06/01/2021,823181,63582,14566511,187130.9597,816.8160983,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,823986
Tamil Nadu,07/01/2021,823986,64364,14630875,187957.8219,826.8621835,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,824776
Tamil Nadu,08/01/2021,824776,64231,14695106,188782.9755,825.1535782,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,825537
Tamil Nadu,09/01/2021,825537,65513,14760619,189624.5985,841.6229916,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,826261
Tamil Nadu,10/01/2021,826261,64080,14824699,190447.8122,823.2137331,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,826943
Tamil Nadu,11/01/2021,826943,60314,14885013,191222.6454,774.8332257,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,827614
Tamil Nadu,12/01/2021,827614,60563,14945576,192000.6775,778.0320431,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,828287
Tamil Nadu,13/01/2021,828287,62683,15008259,192805.9444,805.2669544,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,828952
Tamil Nadu,14/01/2021,828952,60681,15068940,193585.4924,779.5479485,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,829573
Tamil Nadu,15/01/2021,829573,55847,15124787,194302.9396,717.4472122,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,830183
Tamil Nadu,16/01/2021,830183,52307,15177094,194974.9096,671.970049,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,830772
Tamil Nadu,17/01/2021,830772,52213,15229307,195645.6721,670.7624633,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,831323
Tamil Nadu,18/01/2021,831323,50501,15279808,196294.4411,648.7689878,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,831866
Tamil Nadu,19/01/2021,831866,51461,15331269,196955.5429,661.1017778,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,832415
Tamil Nadu,20/01/2021,832415,60249,15391518,197729.5411,773.998193,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,833011
Tamil Nadu,21/01/2021,833011,61023,15452541,198513.4826,783.941505,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,833585
Tamil Nadu,22/01/2021,833585,62152,15514693,199311.928,798.4453799,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,834171
Tamil Nadu,23/01/2021,834171,63073,15577766,200122.2051,810.2771503,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,834740
Tamil Nadu,24/01/2021,834740,62619,15640385,200926.6499,804.4447684,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,835280
Tamil Nadu,25/01/2021,835280,55919,15696304,201645.022,718.3721714,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,835803
Tamil Nadu,26/01/2021,835803,55815,15752119,202362.0582,717.0361192,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,836315
Tamil Nadu,27/01/2021,836315,56098,15808217,203082.7299,720.6717229,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,836818
Tamil Nadu,28/01/2021,836818,52457,15860674,203756.6269,673.8970474,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,837327
Tamil Nadu,29/01/2021,837327,52520,15913194,204431.3333,674.7063868,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,837832
Tamil Nadu,30/01/2021,837832,52725,15965919,205108.6733,677.3399513,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,838340
Tamil Nadu,31/01/2021,838340,54043,16019962,205802.9451,694.2718443,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,838842
Tamil Nadu,01/02/2021,838842,51664,16071626,206466.6548,663.709649,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,839352
Tamil Nadu,02/02/2021,839352,51644,16123270,207130.1075,663.4527159,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,839866
Tamil Nadu,03/02/2021,839866,53649,16176919,207819.3177,689.2102617,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,840360
Tamil Nadu,04/02/2021,840360,51882,16228801,208485.828,666.5102201,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,840849
Tamil Nadu,05/02/2021,840849,52656,16281457,209162.2815,676.453532,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,841326
Tamil Nadu,06/02/2021,841326,53256,16334713,209846.443,684.1615258,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,841797
Tamil Nadu,07/02/2021,841797,53530,16388243,210534.1245,687.6815096,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,842261
Tamil Nadu,08/02/2021,842261,51613,16439856,211197.179,663.0544696,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,842730
Tamil Nadu,09/02/2021,842730,51174,16491030,211854.5938,657.4147875,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,843209
Tamil Nadu,10/02/2021,843209,53076,16544106,212536.4429,681.8491277,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,843690
Tamil Nadu,11/02/2021,843690,55755,16599861,213252.7082,716.2653198,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,844173
Tamil Nadu,12/02/2021,844173,55290,16655151,213962.9999,710.2916246,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,844650
Tamil Nadu,13/02/2021,844650,54034,16709185,214657.1561,694.1562244,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,845120
Tamil Nadu,14/02/2021,845120,53483,16762668,215344.2338,687.0777168,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,845575
Tamil Nadu,15/02/2021,845575,50352,16813020,215991.0886,646.854836,77165000,87.9,77.9,82.9,130060,28.3,269000,1088,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,593.3030909,1854,385,310,32,2581,72616,692,40179,525,37353,0,16,10,846026
